ID,DeviceName,Timestamp,Compass,Accelerometer_x,Accelerometer_y,Accelerometer_z,LinearAccelerometer_x,LinearAccelerometer_y,LinearAccelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z
charlie,MI 5,63664686852.795380,357.360199,-0.017441,0.008465,0.990341,0.011482,0.005215,-0.006622,0.000427,-0.000351,0.001190,1.722717,16.586304,-51.760864
charlie,MI 5,63664686852.801315,359.103973,-0.020855,0.006757,0.993268,-0.021901,-0.011576,0.021911,0.002869,-0.001572,0.001190,1.263428,16.699219,-50.819397
charlie,MI 5,63664686852.804955,359.103973,-0.018416,0.007244,0.991562,0.002161,-0.006763,0.005132,0.002869,-0.001572,0.001190,1.263428,16.699219,-50.819397
charlie,MI 5,63664686852.810242,359.203003,-0.019147,0.008952,0.993268,-0.004957,0.009916,0.021688,-0.000183,0.000259,0.000580,1.293945,17.396545,-49.873352
charlie,MI 5,63664686852.815002,359.203003,-0.019147,0.008952,0.993268,0.011695,-0.011454,0.009645,-0.000183,0.000259,0.000580,1.293945,17.396545,-49.873352
charlie,MI 5,63664686852.820290,359.057709,-0.018416,0.007976,0.991804,0.002122,0.000541,0.007189,-0.000793,0.000259,0.000580,1.304626,17.417908,-52.410889
charlie,MI 5,63664686852.824997,359.057709,-0.019392,0.008465,0.989121,-0.007258,0.005268,-0.018970,0.000427,0.002716,-0.000031,1.304626,17.417908,-52.410889
charlie,MI 5,63664686852.830017,1.267138,-0.019392,0.008465,0.989121,0.014221,-0.016106,-0.014060,0.000427,0.002716,-0.000031,0.558472,17.945862,-51.954651
charlie,MI 5,63664686852.834267,1.267138,-0.019880,0.007732,0.990341,-0.012043,-0.001723,-0.006832,-0.000183,-0.000961,-0.001862,0.558472,17.945862,-51.954651
charlie,MI 5,63664686852.839310,358.217896,-0.017928,0.007488,0.989121,0.007004,-0.003990,-0.018641,-0.002014,-0.000961,-0.001862,0.558472,17.945862,-51.954651
charlie,MI 5,63664686852.844330,358.217896,-0.017684,0.008465,0.991317,0.009361,0.005637,0.002881,-0.002014,0.000870,0.001801,1.464844,17.564392,-52.250671
charlie,MI 5,63664686852.848808,358.867371,-0.017197,0.007001,0.990585,0.014059,-0.008529,-0.004270,-0.002014,0.000870,0.001801,1.464844,17.564392,-52.250671
charlie,MI 5,63664686852.853813,358.867371,-0.020124,0.006024,0.992781,-0.014581,-0.017954,0.017131,-0.000183,-0.000961,0.001801,1.287842,17.132568,-51.933289
charlie,MI 5,63664686852.858505,358.270660,-0.019880,0.008952,0.990829,-0.012044,0.010710,-0.002002,-0.000793,0.000870,0.000580,1.287842,17.132568,-51.933289
charlie,MI 5,63664686852.862358,358.270660,-0.019880,0.008952,0.990829,-0.014308,0.001197,0.017005,-0.001404,0.000259,0.000580,1.454163,17.288208,-53.041077
charlie,MI 5,63664686852.868530,0.019086,-0.020124,0.006268,0.993512,-0.014148,-0.015362,0.023975,-0.001404,0.000870,-0.001862,1.454163,17.288208,-53.041077
charlie,MI 5,63664686852.873871,0.019086,-0.018905,0.008952,0.990341,-0.002098,0.010906,-0.007077,-0.000793,0.001480,-0.000641,1.014709,17.951965,-50.360107
charlie,MI 5,63664686852.877182,0.019086,-0.018661,0.007244,0.994000,0.000335,-0.005791,0.028587,-0.000183,0.000870,-0.000641,1.014709,17.951965,-50.360107
charlie,MI 5,63664686852.882034,358.593262,-0.018172,0.007244,0.991562,0.005151,-0.005623,0.004622,-0.002625,0.001480,0.001190,1.416016,16.577148,-52.243042
charlie,MI 5,63664686852.886078,358.593262,-0.017684,0.008465,0.989854,0.009927,0.006365,-0.012030,-0.002625,0.001480,0.001190,1.416016,16.577148,-52.243042
charlie,MI 5,63664686852.891624,357.832825,-0.019147,0.009440,0.988390,-0.004411,0.015693,-0.026167,0.002274,-0.000351,0.003021,1.657104,18.411255,-51.618958
charlie,MI 5,63664686852.897270,357.832825,-0.018905,0.010415,0.990585,-0.002059,0.025085,-0.004599,-0.000793,-0.000961,0.001190,1.657104,18.411255,-51.618958
charlie,MI 5,63664686852.901413,3.283425,-0.016953,0.007732,0.993268,0.016932,-0.001275,0.021542,-0.000793,-0.000961,0.001190,0.027466,16.514587,-51.795959
charlie,MI 5,63664686852.905891,3.283425,-0.017197,0.006024,0.990341,0.014371,-0.017955,-0.007115,0.001648,-0.000961,0.000580,0.027466,16.514587,-51.795959
charlie,MI 5,63664686852.910339,359.531403,-0.017441,0.007976,0.990585,0.011859,0.001107,-0.004681,0.001648,-0.000351,0.001801,1.017761,17.956543,-50.836182
charlie,MI 5,63664686852.915405,359.531403,-0.017441,0.008707,0.990585,0.011744,0.008161,-0.004642,0.001648,-0.000351,0.001801,1.017761,17.956543,-50.836182
charlie,MI 5,63664686852.920334,0.347225,-0.018661,0.009196,0.990098,-0.000150,0.012738,-0.009337,0.002274,0.001480,0.001801,0.794983,16.540527,-50.987244
charlie,MI 5,63664686852.923965,0.347225,-0.018661,0.009196,0.990098,0.009422,0.017446,0.002604,0.002274,0.001480,0.001801,0.794983,16.540527,-50.987244
charlie,MI 5,63664686852.929947,358.920776,-0.017684,0.009684,0.991317,0.009383,0.026824,0.000207,-0.001404,0.001480,0.001190,1.315308,17.694092,-51.620483
charlie,MI 5,63664686852.934616,358.920776,-0.018172,0.008465,0.990341,0.004565,0.005259,-0.006922,-0.000183,0.000259,-0.000031,1.315308,17.694092,-51.620483
charlie,MI 5,63664686852.940018,356.789795,-0.018416,0.007244,0.989854,0.002191,-0.006600,-0.011600,-0.001404,0.000870,0.000580,1.881409,16.728210,-51.124573
charlie,MI 5,63664686852.944099,356.789795,-0.019392,0.007732,0.990098,-0.007359,-0.001729,-0.009130,-0.001404,-0.000961,0.000580,1.881409,16.728210,-51.124573
charlie,MI 5,63664686852.951050,358.407898,-0.018661,0.008465,0.989365,-0.000230,0.005392,-0.016181,0.000427,-0.000961,0.000580,1.448059,17.276001,-51.455688
charlie,MI 5,63664686852.953293,358.407898,-0.018661,0.008465,0.989365,0.006939,0.000548,0.005321,0.000427,-0.000961,0.000580,1.448059,17.276001,-51.455688
charlie,MI 5,63664686852.957504,358.407898,-0.017928,0.007976,0.991562,-0.004857,0.017138,0.024254,0.001053,0.000870,-0.001251,1.448059,17.276001,-51.455688
charlie,MI 5,63664686852.962364,358.995209,-0.017684,0.008220,0.991562,0.009462,0.002792,0.005076,-0.000793,0.000870,0.000580,1.287842,17.132568,-51.933289
charlie,MI 5,63664686852.967888,1.439069,-0.017928,0.007976,0.993756,0.007047,0.000457,0.026385,-0.000793,0.000870,0.000580,1.287842,17.132568,-51.933289
charlie,MI 5,63664686852.972633,1.439069,-0.017441,0.011148,0.990098,0.011708,0.031371,-0.009425,-0.001404,-0.000351,-0.000031,0.544739,17.663574,-51.953125
charlie,MI 5,63664686852.977753,0.293795,-0.015733,0.009196,0.988878,0.028378,0.012183,-0.021208,-0.001404,0.003326,0.000580,0.544739,17.663574,-51.953125
charlie,MI 5,63664686852.981697,0.293795,-0.015733,0.009196,0.988878,0.023402,-0.025848,-0.018670,-0.001404,0.003326,0.000580,0.834656,17.259216,-52.578735
charlie,MI 5,63664686852.986420,0.293795,-0.016222,0.005293,0.989121,0.001924,0.007617,-0.054103,-0.000793,0.000259,0.001190,0.834656,17.259216,-52.578735
charlie,MI 5,63664686852.994354,358.531464,-0.020611,0.007976,0.985951,-0.019375,0.000480,-0.048900,-0.000793,0.001480,-0.001251,1.284790,17.124939,-51.139832
charlie,MI 5,63664686852.995956,358.531464,-0.020611,0.007976,0.985951,-0.012090,-0.006672,-0.024766,-0.000793,0.001480,-0.001251,1.284790,17.124939,-51.139832
charlie,MI 5,63664686853.000977,359.242615,-0.020611,0.006757,0.991804,-0.019061,-0.011344,0.008656,-0.000183,0.000870,-0.000031,1.329041,17.977905,-51.939392
charlie,MI 5,63664686853.005341,359.242615,-0.018905,0.009196,0.993512,-0.002262,0.012570,0.025198,-0.002014,0.000870,-0.000641,1.329041,17.977905,-51.939392
charlie,MI 5,63664686853.010216,357.716553,-0.017928,0.008707,0.994731,0.007243,0.007694,0.036851,0.000427,-0.000351,0.000580,1.802063,18.272400,-50.981140
charlie,MI 5,63664686853.015106,357.716553,-0.017197,0.007732,0.995220,0.014362,-0.001878,0.041297,0.000427,0.001480,0.000580,1.802063,18.272400,-50.981140
charlie,MI 5,63664686853.019699,354.553040,-0.015245,0.009196,0.996439,0.033274,0.012359,0.052817,0.000427,0.000870,-0.001862,2.441406,15.620422,-50.468445
charlie,MI 5,63664686853.024818,354.553040,-0.019147,0.009196,0.991562,-0.004957,0.012265,0.004925,-0.000183,0.000259,-0.000641,2.441406,15.620422,-50.468445
charlie,MI 5,63664686853.029213,2.826041,-0.016953,0.007976,0.990098,0.016475,0.000335,-0.009356,-0.000793,0.000870,0.001190,-0.085449,17.355347,-51.963806
charlie,MI 5,63664686853.033844,2.826041,-0.017441,0.008952,0.986926,0.011570,0.009884,-0.040132,-0.001404,-0.000351,-0.000031,-0.085449,17.355347,-51.963806
charlie,MI 5,63664686853.038826,359.652496,-0.017928,0.007244,0.988390,0.006722,-0.006776,-0.025559,-0.000793,-0.000351,-0.000641,0.976562,17.109680,-50.828552
charlie,MI 5,63664686853.043724,359.652496,-0.017684,0.006268,0.988390,0.008940,-0.016115,-0.025350,-0.002014,-0.002182,0.000580,0.976562,17.109680,-50.828552
charlie,MI 5,63664686853.048164,1.297484,-0.021099,0.006024,0.987415,-0.024436,-0.018348,-0.034628,-0.000183,-0.001572,0.000580,0.509644,17.082214,-49.887085
charlie,MI 5,63664686853.053131,1.297484,-0.018172,0.007244,0.989854,0.004285,-0.006268,-0.010612,-0.001404,0.000870,0.001190,0.509644,17.082214,-49.887085
charlie,MI 5,63664686853.057846,359.891205,-0.019880,0.007488,0.994245,-0.012353,-0.003889,0.032193,0.001053,0.000259,-0.000031,1.139832,17.265320,-51.779175
charlie,MI 5,63664686853.062378,359.891205,-0.020611,0.008220,0.991317,-0.019350,0.003194,0.003448,0.001648,0.000259,0.001190,1.139832,17.265320,-51.779175
charlie,MI 5,63664686853.068016,2.744086,-0.017928,0.010659,0.991804,0.006925,0.026845,0.008157,0.001053,0.000259,0.000580,0.181580,16.645813,-49.890137
charlie,MI 5,63664686853.072426,2.744086,-0.017684,0.008952,0.991073,0.009310,0.009957,0.000978,0.001053,0.001480,0.000580,0.181580,16.645813,-49.890137
charlie,MI 5,63664686853.079323,358.337372,-0.014758,0.007732,0.991317,0.037764,-0.001980,0.003347,-0.000183,0.001480,-0.000641,0.181580,16.645813,-49.890137
charlie,MI 5,63664686853.081078,358.337372,-0.014758,0.007732,0.991317,0.037433,-0.004247,0.008055,-0.000183,0.001480,-0.000641,0.181580,16.645813,-49.890137
charlie,MI 5,63664686853.089653,357.762970,-0.017684,0.007976,0.990098,0.008614,0.000576,-0.008613,-0.000793,-0.000961,0.000580,1.461792,17.559814,-51.774597
charlie,MI 5,63664686853.091805,357.762970,-0.017684,0.007976,0.990098,0.010886,-0.006548,-0.015668,-0.000793,-0.000961,0.000580,1.461792,17.559814,-51.774597
charlie,MI 5,63664686853.096245,357.762970,-0.018416,0.006757,0.991562,0.001292,-0.011279,0.005829,-0.000183,-0.000351,0.000580,1.460266,17.553711,-50.981140
charlie,MI 5,63664686853.102570,358.283234,-0.018416,0.006757,0.991562,-0.015350,-0.001661,0.003404,0.001053,-0.000351,0.000580,1.464844,17.567444,-52.568054
charlie,MI 5,63664686853.107788,358.283234,-0.020124,0.007732,0.991317,-0.003292,0.007903,-0.010862,-0.001404,0.001480,0.001190,1.464844,17.567444,-52.568054
charlie,MI 5,63664686853.111618,358.194397,-0.019636,0.008465,0.990585,-0.010420,0.005428,-0.003660,0.001053,-0.000961,0.000580,1.609802,17.424011,-51.611328
charlie,MI 5,63664686853.115044,358.194397,-0.019636,0.008465,0.990585,-0.007918,0.003015,0.012986,0.001053,-0.000961,0.000580,1.609802,17.424011,-51.611328
charlie,MI 5,63664686853.120285,357.552490,-0.017928,0.008952,0.991562,0.006370,0.010025,0.005766,0.001648,-0.000351,0.000580,1.800537,18.267822,-50.505066
charlie,MI 5,63664686853.124466,357.552490,-0.019392,0.006757,0.994731,-0.007882,-0.011485,0.036557,0.001648,0.000870,-0.000031,1.800537,18.267822,-50.505066
charlie,MI 5,63664686853.129776,0.338505,-0.018416,0.008220,0.991804,0.001684,0.002746,0.007775,0.002274,0.000259,-0.000641,0.831604,17.251587,-51.785278
charlie,MI 5,63664686853.134705,0.338505,-0.017441,0.008707,0.992293,0.011113,0.007496,0.012461,-0.000793,-0.000961,-0.000031,0.831604,17.251587,-51.785278
charlie,MI 5,63664686853.139275,356.974396,-0.016953,0.008952,0.991562,0.015840,0.009790,0.005247,-0.000793,-0.000961,-0.000031,1.860046,16.178894,-52.864075
charlie,MI 5,63664686853.143799,356.974396,-0.019147,0.007732,0.992293,-0.005714,-0.002089,0.012313,-0.001404,-0.001572,-0.001862,1.860046,16.178894,-52.864075
charlie,MI 5,63664686853.148285,358.237427,-0.015977,0.008220,0.991804,0.025155,0.002630,0.007459,-0.001404,-0.001572,-0.001862,1.400757,16.290283,-51.765442
charlie,MI 5,63664686853.153717,358.237427,-0.020611,0.006024,0.993268,-0.020063,-0.018693,0.021636,-0.001404,0.001480,-0.000031,1.400757,16.290283,-51.765442
charlie,MI 5,63664686853.158554,355.083252,-0.018416,0.007244,0.991073,0.001522,-0.006751,0.000107,0.001648,0.001480,0.000580,2.394104,17.738342,-51.597595
charlie,MI 5,63664686853.163544,355.083252,-0.019392,0.009196,0.989121,-0.007966,0.012277,-0.018885,0.000427,0.000259,-0.000641,2.394104,17.738342,-51.597595
charlie,MI 5,63664686853.168037,1.570935,-0.018661,0.008465,0.990098,-0.000804,0.005042,-0.009225,0.000427,-0.000351,0.000580,0.497437,16.676331,-51.945496
charlie,MI 5,63664686853.172493,1.570935,-0.018661,0.008707,0.989854,-0.000673,0.007425,-0.011521,-0.001404,0.002716,-0.000031,0.497437,16.676331,-51.945496
charlie,MI 5,63664686853.177994,1.374152,-0.018661,0.008707,0.989854,0.006556,-0.002030,-0.020912,-0.001404,0.002716,-0.000031,0.544739,17.663574,-51.953125
charlie,MI 5,63664686853.181847,1.374152,-0.017441,0.008220,0.991073,0.011278,0.002774,0.000613,-0.000793,0.000870,0.000580,0.544739,17.663574,-51.953125
charlie,MI 5,63664686853.186729,1.374152,-0.017441,0.008220,0.991073,0.015946,0.012160,0.026711,-0.000793,0.000870,0.000580,0.544739,17.663574,-51.953125
charlie,MI 5,63664686853.192268,359.856995,-0.017684,0.006268,0.993268,0.008713,-0.016468,0.021738,0.001053,0.000259,0.000580,0.979614,17.115784,-51.622009
charlie,MI 5,63664686853.196030,359.856995,-0.017684,0.006268,0.993268,0.006276,0.005014,0.019181,0.001053,0.000259,0.000580,0.979614,17.115784,-51.622009
charlie,MI 5,63664686853.201370,357.687744,-0.016953,0.006757,0.993024,0.015837,-0.011718,0.019024,0.001648,0.002716,-0.000031,1.640320,17.994690,-52.409363
charlie,MI 5,63664686853.206718,3.131490,-0.019147,0.007976,0.990098,-0.005577,0.000224,-0.009595,0.000427,0.001480,-0.001251,1.640320,17.994690,-52.409363
charlie,MI 5,63664686853.211929,3.131490,-0.018172,0.009440,0.989365,0.003913,0.014470,-0.016643,-0.000183,-0.000961,-0.000641,-0.086975,17.352295,-51.646423
charlie,MI 5,63664686853.217163,3.131490,-0.018172,0.009440,0.989365,-0.007915,0.021441,-0.023614,-0.000183,-0.000961,-0.000641,-0.086975,17.352295,-51.646423
charlie,MI 5,63664686853.220146,3.131490,-0.018172,0.009440,0.989365,0.023028,-0.014378,-0.009177,-0.000183,-0.000961,-0.000641,-0.086975,17.352295,-51.646423
charlie,MI 5,63664686853.228111,2.281266,-0.017441,0.004805,0.990098,0.010985,-0.030892,-0.009101,0.000427,0.000259,-0.000641,0.109863,18.206787,-51.808167
charlie,MI 5,63664686853.231018,2.281266,-0.017441,0.004805,0.990098,-0.003361,0.014496,0.000462,0.000427,0.000259,-0.000641,0.109863,18.206787,-51.808167
charlie,MI 5,63664686853.236748,357.972992,-0.017928,0.007976,0.991073,0.006181,0.000144,0.000458,-0.000183,0.000259,0.001190,0.109863,18.206787,-51.808167
charlie,MI 5,63664686853.239937,357.972992,-0.017197,0.009196,0.989854,0.013338,0.012041,-0.011407,-0.000793,0.002090,0.001190,1.593018,17.135620,-50.816345
charlie,MI 5,63664686853.245827,357.972992,-0.017441,0.009440,0.989365,0.010890,0.014350,-0.016063,-0.000793,0.000870,0.003021,1.593018,17.135620,-50.816345
charlie,MI 5,63664686853.250114,358.668579,-0.018905,0.006757,0.992537,-0.003372,-0.011836,0.014925,-0.000793,0.001480,0.001190,1.298523,17.404175,-50.825500
charlie,MI 5,63664686853.253860,358.668579,-0.017928,0.006513,0.987171,0.006227,-0.014131,-0.037401,0.000427,0.001480,-0.001251,1.298523,17.404175,-50.825500
charlie,MI 5,63664686853.258842,0.189764,-0.018416,0.007244,0.991317,0.001492,-0.006865,0.003252,-0.000793,0.001480,-0.000031,0.965881,16.709900,-53.680420
charlie,MI 5,63664686853.263191,0.189764,-0.018172,0.008952,0.989121,0.003952,0.009816,-0.018139,-0.000183,0.002090,-0.000641,0.965881,16.709900,-53.680420
charlie,MI 5,63664686853.267891,0.189764,-0.018172,0.008952,0.989121,-0.024519,-0.023473,0.003379,-0.000183,0.002090,-0.000641,0.965881,16.709900,-53.680420
charlie,MI 5,63664686853.272797,357.415955,-0.022075,0.008707,0.994245,-0.033791,0.007596,0.031829,-0.000793,0.000259,0.001801,1.721191,16.583252,-51.443481
charlie,MI 5,63664686853.277763,357.775543,-0.017928,0.008220,0.997170,0.006843,0.002804,0.060026,-0.000793,0.000259,0.001801,1.779175,17.845154,-50.502014
charlie,MI 5,63664686853.282715,357.775543,-0.015977,0.008707,0.995707,0.025829,0.007497,0.045289,0.000427,0.001480,0.001190,1.779175,17.845154,-50.502014
charlie,MI 5,63664686853.289124,358.323669,-0.014270,0.008952,0.991562,0.042268,0.009818,0.004587,-0.000183,0.000870,0.000580,1.501465,18.275452,-53.048706
charlie,MI 5,63664686853.292137,358.323669,-0.016708,0.006268,0.992048,0.018229,-0.016330,0.009285,-0.000183,0.000870,0.000580,1.501465,18.275452,-53.048706
charlie,MI 5,63664686853.297050,0.913870,-0.016708,0.006268,0.992048,0.018145,-0.009086,-0.021628,-0.000793,0.000870,-0.000031,1.501465,18.275452,-53.048706
charlie,MI 5,63664686853.307121,0.913870,-0.019392,0.008952,0.986926,-0.017588,0.000327,-0.032974,0.001053,-0.000961,-0.001251,0.485229,16.398621,-52.420044
charlie,MI 5,63664686853.301620,0.913870,-0.019392,0.008952,0.986926,-0.008152,0.009917,-0.040439,0.001053,-0.000961,-0.001251,0.485229,16.398621,-52.420044
charlie,MI 5,63664686853.318283,355.765778,-0.019147,0.009684,0.987659,0.001574,0.007444,-0.044577,-0.002014,0.000259,0.000580,2.366638,17.175293,-51.594543
charlie,MI 5,63664686853.320419,355.765778,-0.019147,0.009684,0.987659,-0.005539,0.016977,-0.032328,-0.002014,0.000259,0.000580,2.366638,17.175293,-51.594543
charlie,MI 5,63664686853.321564,355.765778,-0.019147,0.009684,0.987659,-0.022069,0.014494,-0.003595,-0.002014,0.000259,0.000580,2.366638,17.175293,-51.594543
charlie,MI 5,63664686853.327171,1.778718,-0.020367,0.008465,0.994731,-0.017094,0.004837,0.036777,0.001053,0.000870,0.000580,2.366638,17.175293,-51.594543
charlie,MI 5,63664686853.329514,1.778718,-0.020367,0.008465,0.994731,-0.000340,0.009568,0.019855,0.001053,0.000870,0.000580,2.366638,17.175293,-51.594543
charlie,MI 5,63664686853.335144,1.778718,-0.016222,0.009196,0.992537,0.023345,0.011872,0.014953,-0.000183,-0.000961,0.001190,0.549316,17.671204,-52.905273
charlie,MI 5,63664686853.339996,359.902252,-0.016222,0.008465,0.995464,0.023191,0.004613,0.043306,0.001053,0.000870,-0.001251,1.007080,17.683411,-51.943970
charlie,MI 5,63664686853.344292,359.902252,-0.016708,0.007244,0.991562,0.018357,-0.007325,0.004982,0.000427,0.002090,0.001801,1.007080,17.683411,-51.943970
charlie,MI 5,63664686853.349312,359.858002,-0.016708,0.007244,0.991562,0.030134,-0.021452,-0.016424,0.000427,0.002090,0.001801,0.912476,18.814087,-53.065491
charlie,MI 5,63664686853.353447,359.858002,-0.019392,0.005049,0.986682,-0.008041,-0.028448,-0.042388,0.001053,0.000870,-0.001251,0.912476,18.814087,-53.065491
charlie,MI 5,63664686853.358551,359.238831,-0.017928,0.007244,0.989609,0.006304,-0.006908,-0.013556,0.001053,0.000870,-0.000031,1.052856,18.663025,-51.158142
charlie,MI 5,63664686853.363327,359.238831,-0.019392,0.009440,0.986926,-0.007891,0.014553,-0.039544,-0.000793,0.002090,-0.001251,1.052856,18.663025,-51.158142
charlie,MI 5,63664686853.368332,356.772034,-0.018416,0.007001,0.990341,0.001703,-0.009285,-0.006000,-0.000793,0.002090,-0.001251,1.899719,17.144775,-50.334167
charlie,MI 5,63664686853.373314,356.772034,-0.017684,0.007001,0.990829,0.008856,-0.009227,-0.001197,-0.000183,0.000870,-0.001251,1.899719,17.144775,-50.334167
charlie,MI 5,63664686853.378174,357.918610,-0.018416,0.007244,0.994976,0.001695,-0.006726,0.039154,-0.001404,0.000870,0.001190,1.596069,17.141724,-51.609802
charlie,MI 5,63664686853.382133,357.918610,-0.018905,0.008952,0.992781,-0.002890,0.009953,0.017481,-0.000183,0.003937,-0.000031,1.596069,17.141724,-51.609802
charlie,MI 5,63664686853.387276,357.421600,-0.018416,0.008707,0.993512,0.001898,0.007476,0.024447,0.000427,0.000259,-0.001862,1.820374,18.563843,-52.252197
charlie,MI 5,63664686853.392189,357.421600,-0.017441,0.006024,0.993512,0.011382,-0.018679,0.024243,-0.000183,0.000259,-0.000641,1.820374,18.563843,-52.252197
charlie,MI 5,63664686853.401245,357.412811,-0.016464,0.007244,0.990829,0.020690,-0.006708,-0.002063,0.001053,-0.002182,-0.000031,1.742554,17.005920,-51.446533
charlie,MI 5,63664686853.402992,357.412811,-0.016464,0.007244,0.990829,0.001483,0.014722,-0.035260,0.001053,-0.002182,-0.000031,1.742554,17.005920,-51.446533
charlie,MI 5,63664686853.407280,357.598358,-0.019636,0.009196,0.989854,-0.010465,0.012231,-0.011242,-0.000183,-0.001572,0.001190,1.742554,17.005920,-51.446533
charlie,MI 5,63664686853.410751,357.598358,-0.018416,0.007976,0.988634,0.001440,0.000301,-0.023012,-0.000183,-0.001572,0.001190,1.609802,17.427063,-51.928711
charlie,MI 5,63664686853.417946,0.190718,-0.019392,0.008465,0.989854,-0.008048,0.005084,-0.010957,-0.000793,0.000259,0.001801,0.981140,17.123413,-52.415466
charlie,MI 5,63664686853.420158,0.190718,-0.019392,0.008465,0.989854,-0.019861,-0.016317,-0.015616,-0.000793,0.000259,0.001801,0.981140,17.123413,-52.415466
charlie,MI 5,63664686853.426971,1.707871,-0.019392,0.009440,0.990585,-0.007793,0.014764,-0.003623,-0.000183,-0.000351,0.001801,0.981140,17.123413,-52.415466
charlie,MI 5,63664686853.430168,1.707871,-0.019147,0.008220,0.991562,-0.005369,0.002756,0.005910,0.000427,-0.000351,0.001801,0.476074,16.377258,-49.880981
charlie,MI 5,63664686853.436440,1.707871,-0.017441,0.008220,0.992781,0.011259,0.002769,0.017723,-0.000793,-0.000351,0.001190,0.476074,16.377258,-49.880981
charlie,MI 5,63664686853.440231,355.483337,-0.016708,0.007488,0.992293,0.018332,-0.004429,0.012825,0.001053,0.000870,-0.000031,2.343750,16.748047,-51.115417
charlie,MI 5,63664686853.446320,359.164520,-0.016953,0.007001,0.994000,0.015899,-0.009121,0.029335,-0.000183,0.002090,0.000580,2.343750,16.748047,-51.115417
charlie,MI 5,63664686853.448936,359.164520,-0.016953,0.007001,0.994000,-0.000780,0.009967,0.019588,-0.000793,0.001480,-0.000031,1.142883,17.271423,-52.571106
charlie,MI 5,63664686853.455002,359.164520,-0.019392,0.007244,0.992781,-0.007789,-0.006667,0.017066,-0.001404,0.002090,0.000580,1.142883,17.271423,-52.571106
charlie,MI 5,63664686853.458511,357.912079,-0.019392,0.007244,0.992781,0.016013,0.002926,-0.016305,-0.001404,0.002090,0.000580,1.606750,17.417908,-50.817871
charlie,MI 5,63664686853.463654,357.912079,-0.019147,0.007488,0.990829,-0.005431,-0.004301,-0.001929,-0.000793,0.000259,0.001801,1.606750,17.417908,-50.817871
charlie,MI 5,63664686853.469452,359.164398,-0.018172,0.007976,0.991804,0.004198,0.000522,0.007576,-0.000793,0.002090,0.000580,1.139832,17.262268,-51.461792
charlie,MI 5,63664686853.472588,359.164398,-0.018172,0.007976,0.991804,0.004175,0.010014,-0.004351,-0.000793,0.002090,0.000580,1.139832,17.262268,-51.461792
charlie,MI 5,63664686853.477760,359.784821,-0.020367,0.006757,0.988634,-0.017143,-0.011441,-0.023288,0.000427,0.001480,0.001190,1.020813,17.965698,-51.945496
charlie,MI 5,63664686853.482422,359.784821,-0.019636,0.009440,0.988146,-0.009904,0.014793,-0.027846,-0.000793,-0.000351,-0.000641,1.020813,17.965698,-51.945496
charlie,MI 5,63664686853.489204,1.840431,-0.018172,0.006024,0.991073,0.004374,-0.018466,0.000861,-0.002014,-0.000961,-0.000641,0.518799,17.103577,-52.424622
charlie,MI 5,63664686853.491646,1.840431,-0.018172,0.006024,0.991073,0.001861,-0.015928,0.019827,-0.002014,-0.000961,-0.000641,0.518799,17.103577,-52.424622
charlie,MI 5,63664686853.498383,2.067012,-0.019636,0.010415,0.992048,-0.010033,0.024583,0.010173,-0.000793,-0.000351,-0.000641,0.363159,16.967773,-53.854370
charlie,MI 5,63664686853.501724,2.067012,-0.016464,0.007976,0.991073,0.020888,0.000632,0.000601,0.000427,-0.000351,-0.000031,0.363159,16.967773,-53.854370
charlie,MI 5,63664686853.506660,358.683746,-0.016708,0.007244,0.991317,0.018406,-0.006521,0.002974,0.000427,0.001480,0.000580,1.437378,16.999817,-52.246094
charlie,MI 5,63664686853.511101,358.683746,-0.016953,0.007001,0.988634,0.015916,-0.008791,-0.023153,-0.000793,0.000870,0.000580,1.437378,16.999817,-52.246094
charlie,MI 5,63664686853.517593,358.650726,-0.020855,0.007976,0.991804,-0.022143,0.000775,0.007879,-0.000183,0.000870,0.003632,1.287842,17.132568,-51.933289
charlie,MI 5,63664686853.520897,358.650726,-0.016708,0.007001,0.989854,0.018367,-0.008738,-0.011162,-0.000183,0.000870,0.003632,1.287842,17.132568,-51.933289
charlie,MI 5,63664686853.524925,358.650726,-0.016708,0.007001,0.989854,0.011127,0.007914,-0.006331,0.000427,-0.000351,-0.000641,1.287842,17.132568,-51.933289
charlie,MI 5,63664686853.529922,0.152841,-0.019636,0.005782,0.992293,-0.010305,-0.020634,0.012712,0.000427,0.000259,0.000580,1.042175,18.388367,-51.948547
charlie,MI 5,63664686853.535805,359.200012,-0.019880,0.008220,0.989854,-0.012470,0.003271,-0.011119,-0.000183,0.002716,0.001190,1.167297,17.829895,-51.782227
charlie,MI 5,63664686853.539932,359.200012,-0.019147,0.010904,0.993268,-0.005173,0.029324,0.022189,0.000427,0.001480,0.003021,1.167297,17.829895,-51.782227
charlie,MI 5,63664686853.544014,359.200012,-0.019147,0.010904,0.993268,0.001966,0.012415,0.010141,0.000427,0.001480,0.003021,1.167297,17.829895,-51.782227
charlie,MI 5,63664686853.549782,0.160049,-0.017197,0.008952,0.993756,0.013881,0.009945,0.026672,-0.000183,0.001480,-0.000641,0.993347,17.401123,-51.940918
