ID,DeviceName,Timestamp,Compass,Accelerometer_x,Accelerometer_y,Accelerometer_z,LinearAccelerometer_x,LinearAccelerometer_y,LinearAccelerometer_z,Gyroscope_x,Gyroscope_y,Gyroscope_z,Magnetometer_x,Magnetometer_y,Magnetometer_z
charlie,MI 5,63664685856.825867,256.343781,-0.000854,0.035050,0.997659,-0.013860,0.021999,-0.008358,0.000931,0.001556,-0.022018,15.629578,-4.101562,-48.439026
charlie,MI 5,63664685856.828888,256.343781,-0.019147,-0.007634,0.970828,-0.063462,-0.182195,-0.183890,0.002151,0.001556,-0.021408,15.629578,-4.101562,-48.439026
charlie,MI 5,63664685856.834007,256.343781,-0.024269,0.014806,0.996928,-0.112739,0.037650,0.071551,-0.000900,0.002167,-0.022629,15.629578,-4.101562,-48.439026
charlie,MI 5,63664685856.839363,254.126938,-0.026953,-0.001048,0.989365,-0.137740,-0.116909,-0.002613,-0.000290,0.000320,-0.016510,15.744019,-4.939270,-48.588562
charlie,MI 5,63664685856.844772,251.226837,-0.013781,0.032369,0.994731,-0.008549,0.209313,0.049610,-0.003342,-0.002121,-0.011017,15.744019,-4.939270,-48.588562
charlie,MI 5,63664685856.848778,251.226837,-0.013781,0.032369,0.994731,-0.051285,0.190920,-0.109777,-0.003342,-0.002121,-0.011017,16.354370,-5.053711,-48.733521
charlie,MI 5,63664685856.854385,251.226837,-0.018172,0.030661,0.978390,0.205180,-0.135767,-0.047174,0.000320,-0.005173,-0.011627,16.354370,-5.053711,-48.733521
charlie,MI 5,63664685856.859024,260.648651,-0.020367,0.007244,0.997170,-0.074324,-0.037249,0.074224,0.000320,-0.005173,-0.011627,16.859436,-4.182434,-49.363708
charlie,MI 5,63664685856.863312,260.648651,-0.019392,0.011148,0.989609,-0.064198,0.001200,0.000049,-0.002121,-0.003952,-0.013458,16.859436,-4.182434,-49.363708
charlie,MI 5,63664685856.868202,252.463669,-0.019392,0.011148,0.989609,0.185597,-0.167184,-0.007064,-0.003342,0.000320,-0.009186,15.895081,-5.064392,-49.694824
charlie,MI 5,63664685856.873039,252.463669,-0.015245,0.000171,0.982780,-0.024576,-0.104106,-0.066333,-0.002121,0.002167,-0.006134,15.895081,-5.064392,-49.694824
charlie,MI 5,63664685856.877731,249.618835,-0.009636,0.009684,0.984487,0.030327,-0.010784,-0.049163,0.000320,0.003998,-0.012238,14.659119,-5.249023,-50.669861
charlie,MI 5,63664685856.881386,249.618835,0.003049,0.007976,0.994000,0.153550,-0.027402,0.043794,0.002151,0.002777,-0.013458,14.659119,-5.249023,-50.669861
charlie,MI 5,63664685856.887459,254.683685,-0.004757,0.030416,0.987415,0.076505,0.191100,-0.020636,0.000931,0.003387,-0.020187,16.522217,-4.888916,-50.634766
charlie,MI 5,63664685856.891724,254.683685,0.017440,0.011390,0.986682,0.291713,0.004391,-0.027592,0.000931,0.003387,-0.020187,16.522217,-4.888916,-50.634766
charlie,MI 5,63664685856.896591,259.793243,0.017440,0.011390,0.986682,-0.095004,0.141885,-0.017857,0.000931,-0.002121,-0.028122,15.928650,-4.359436,-49.699402
charlie,MI 5,63664685856.901276,259.793243,-0.026466,0.031392,0.994976,-0.136894,0.197764,0.053471,-0.002121,0.000320,-0.040329,15.928650,-4.359436,-49.699402
charlie,MI 5,63664685856.905815,260.788361,-0.026466,0.031392,0.994976,-0.055314,0.167704,0.060133,-0.002121,0.000320,-0.040329,16.418457,-3.776550,-49.694824
charlie,MI 5,63664685856.911438,260.788361,-0.034759,0.007732,0.987171,-0.216123,-0.035457,-0.023409,-0.000900,-0.005783,-0.042175,16.418457,-3.776550,-49.694824
charlie,MI 5,63664685856.915955,257.342743,-0.036710,0.021879,1.001317,-0.233036,0.102497,0.114411,0.002151,0.001556,-0.042786,16.418457,-3.776550,-49.694824
charlie,MI 5,63664685856.919708,257.342743,-0.030368,0.030661,0.985707,-0.169477,0.187030,-0.038404,-0.000290,0.005219,-0.038513,16.514587,-4.907227,-48.571777
charlie,MI 5,63664685856.925621,255.098373,-0.037442,0.004805,0.997659,-0.236872,-0.066020,0.078188,-0.000290,-0.000290,-0.045837,17.118835,-5.158997,-49.034119
charlie,MI 5,63664685856.929283,255.098373,-0.012806,0.029197,0.984732,0.004642,0.171894,-0.048225,-0.000900,-0.003342,-0.044617,17.118835,-5.158997,-49.034119
charlie,MI 5,63664685856.935196,254.621857,-0.023050,0.011635,0.993268,-0.095098,-0.000460,0.035219,-0.000900,-0.003342,-0.044617,17.158508,-4.440308,-50.624084
charlie,MI 5,63664685856.939186,254.621857,-0.018661,0.003585,0.996684,-0.051536,-0.078778,0.068155,0.002151,-0.001511,-0.046448,17.158508,-4.440308,-50.624084
charlie,MI 5,63664685856.945091,253.441910,-0.029636,-0.003731,0.975219,-0.157979,-0.149290,-0.141232,0.000320,-0.002731,-0.039734,17.416382,-5.421448,-49.818420
charlie,MI 5,63664685856.948212,253.441910,-0.015733,-0.002756,0.984487,-0.021608,-0.138467,-0.049889,-0.001511,-0.004562,-0.035446,17.416382,-5.421448,-49.818420
charlie,MI 5,63664685856.954201,256.950287,-0.006709,-0.013733,0.979365,0.066397,-0.244036,-0.099301,-0.001511,-0.004562,-0.035446,17.416382,-5.421448,-49.818420
charlie,MI 5,63664685856.957886,256.950287,-0.019880,-0.004708,0.983024,-0.062319,-0.153928,-0.062888,-0.000900,0.000320,-0.031784,16.746521,-3.343201,-49.215698
charlie,MI 5,63664685856.962570,256.950287,-0.014758,0.014318,1.003513,-0.011893,0.032551,0.136965,-0.002121,0.001556,-0.013458,16.746521,-3.343201,-49.215698
charlie,MI 5,63664685856.967888,254.411362,0.004268,0.019928,0.984732,0.173481,0.086791,-0.046888,-0.002121,0.001556,-0.013458,16.398621,-4.072571,-47.947693
charlie,MI 5,63664685856.971901,254.411362,-0.010367,0.009684,0.990585,0.029786,-0.013721,0.010446,0.001556,0.003998,-0.003693,16.398621,-4.072571,-47.947693
charlie,MI 5,63664685856.977089,259.527710,-0.003293,0.005782,0.980096,0.098392,-0.051624,-0.091673,0.000931,0.000946,0.014633,16.864014,-4.174805,-50.315857
charlie,MI 5,63664685856.981628,259.527710,-0.008659,0.004805,1.002537,0.045315,-0.060698,0.127394,0.000931,0.000946,0.014633,16.864014,-4.174805,-50.315857
charlie,MI 5,63664685856.986572,254.872269,-0.023050,0.026270,0.982780,-0.094978,0.148674,-0.065869,-0.001511,0.002167,0.032364,16.677856,-4.754639,-49.205017
charlie,MI 5,63664685856.990967,254.872269,0.004512,0.051393,0.999367,0.173604,0.392000,0.096037,-0.001511,0.002167,0.032364,16.677856,-4.754639,-49.205017
charlie,MI 5,63664685856.995941,253.898209,0.004268,0.049198,0.996195,0.169946,0.367402,0.064385,-0.003952,-0.007004,0.036621,15.873718,-5.615234,-51.275635
charlie,MI 5,63664685857.001808,253.898209,-0.005976,0.054320,0.987415,0.068954,0.414162,-0.021568,-0.000900,0.003998,0.036621,15.873718,-5.615234,-51.275635
charlie,MI 5,63664685857.006569,264.264679,-0.002562,0.033344,0.980341,0.101705,0.206669,-0.090206,-0.000290,0.002167,0.032364,15.873718,-5.615234,-51.275635
charlie,MI 5,63664685857.010933,264.264679,-0.013538,0.018220,0.986438,-0.005980,0.057794,-0.030138,0.000320,-0.000900,0.021362,16.555786,-4.183960,-50.639343
charlie,MI 5,63664685857.015617,256.080536,-0.001342,0.067736,0.984487,0.112694,0.538932,-0.048861,0.000320,-0.000900,0.021362,15.870667,-5.621338,-50.483704
charlie,MI 5,63664685857.020096,256.080536,-0.003537,0.052126,0.995707,0.090415,0.382533,0.060692,0.000931,0.000320,0.007309,15.870667,-5.621338,-50.483704
charlie,MI 5,63664685857.027061,270.090271,-0.003537,0.052126,0.995707,0.013942,0.037600,0.029350,0.000931,0.000320,0.007309,15.361023,-3.398132,-49.719238
charlie,MI 5,63664685857.030640,270.090271,-0.008415,0.018709,0.989854,0.042409,0.053809,0.003007,0.002151,0.002167,-0.010406,15.361023,-3.398132,-49.719238
charlie,MI 5,63664685857.035378,256.709015,-0.008415,0.018709,0.989854,0.025521,-0.036872,-0.042109,0.002151,0.002167,-0.010406,18.051147,-4.977417,-49.174500
charlie,MI 5,63664685857.039093,256.709015,-0.026953,-0.009098,0.991562,-0.138451,-0.216997,0.019950,0.001556,0.001556,-0.014069,18.051147,-4.977417,-49.174500
charlie,MI 5,63664685857.044174,256.840027,-0.020367,0.000415,0.997659,-0.073042,-0.122711,0.079103,0.001556,0.003998,-0.006744,17.462158,-4.438782,-49.349976
charlie,MI 5,63664685857.048431,256.840027,0.001341,-0.026660,0.993268,0.138843,-0.385099,0.035729,0.001556,0.003998,-0.006744,17.462158,-4.438782,-49.349976
charlie,MI 5,63664685857.053795,252.616302,0.001341,-0.026660,0.993268,-0.087628,-0.132660,0.033056,0.000320,0.002167,-0.000626,16.976929,-5.012512,-50.465393
charlie,MI 5,63664685857.058151,252.616302,-0.013050,-0.000804,0.991804,-0.001357,-0.129086,0.020918,-0.002121,0.002777,0.007919,16.976929,-5.012512,-50.465393
charlie,MI 5,63664685857.063332,250.966370,-0.004512,0.032369,0.979121,0.081662,0.194565,-0.102639,0.002777,-0.000900,0.015259,16.976929,-5.012512,-50.465393
charlie,MI 5,63664685857.068031,250.966370,-0.017441,0.015781,0.980585,-0.044759,0.031498,-0.087543,0.002777,-0.000900,0.015259,16.653442,-5.311584,-49.993896
charlie,MI 5,63664685857.073418,258.800507,-0.008903,-0.004951,0.979121,0.038784,-0.170400,-0.101052,-0.001511,0.002777,0.025024,16.653442,-5.311584,-49.993896
charlie,MI 5,63664685857.078949,258.800507,-0.024758,-0.004464,0.987171,-0.115805,-0.164163,-0.021905,-0.001511,0.002777,0.025024,15.496826,-3.683472,-48.603821
charlie,MI 5,63664685857.083214,255.209198,-0.019636,0.015050,0.983512,-0.065016,0.027152,-0.057313,-0.002121,-0.000290,0.027466,15.496826,-3.683472,-48.603821
charlie,MI 5,63664685857.087883,255.209198,-0.031099,0.029685,1.001806,-0.175949,0.169341,0.121128,-0.002731,0.000320,0.034805,16.424561,-3.765869,-50.962830
charlie,MI 5,63664685857.093941,256.964111,0.003537,0.041393,0.993756,0.162649,0.281834,0.041815,-0.000900,0.004608,0.053726,16.424561,-3.765869,-50.962830
charlie,MI 5,63664685857.096970,256.964111,0.003537,0.041393,0.993756,0.073582,0.262853,0.048580,-0.000900,0.004608,0.053726,16.424561,-3.765869,-50.962830
charlie,MI 5,63664685857.102158,256.964111,0.000854,0.062858,0.986682,0.135677,0.489490,-0.027951,0.000931,0.001556,0.053726,16.969299,-5.029297,-48.402405
charlie,MI 5,63664685857.106956,259.048584,-0.002806,0.059442,0.987902,0.099667,0.455288,-0.015966,0.000931,0.001556,0.053726,15.744019,-4.939270,-48.588562
charlie,MI 5,63664685857.111229,259.048584,-0.012075,0.046759,0.980096,0.008900,0.330510,-0.092418,-0.001511,0.003998,0.023193,15.744019,-4.939270,-48.588562
charlie,MI 5,63664685857.116150,266.280975,-0.017441,0.018465,0.982780,-0.043686,0.052929,-0.066014,-0.001511,0.003998,0.023193,17.172241,-4.158020,-50.627136
charlie,MI 5,63664685857.120422,266.280975,0.001585,0.020903,0.999609,0.142699,0.076675,0.098962,-0.001511,0.000320,0.019531,17.172241,-4.158020,-50.627136
charlie,MI 5,63664685857.125221,254.662247,0.002560,0.040905,0.990829,0.152112,0.272552,0.012810,0.001556,-0.001511,0.020142,15.896606,-5.061340,-50.010681
charlie,MI 5,63664685857.129997,254.662247,0.000366,0.025294,0.993024,0.130404,0.119250,0.034297,-0.000290,0.000946,0.012192,15.896606,-5.061340,-50.010681
charlie,MI 5,63664685857.134346,259.828186,-0.007440,0.045783,0.993512,0.053863,0.319818,0.039042,0.000320,-0.000290,0.002426,17.121887,-5.152893,-49.826050
charlie,MI 5,63664685857.138870,259.828186,0.000610,0.014318,0.998390,0.132699,0.011086,0.086785,0.000320,0.002167,0.009140,17.121887,-5.152893,-49.826050
charlie,MI 5,63664685857.144615,259.650818,0.000610,0.014318,0.998390,0.065628,0.020695,0.127305,0.000931,0.000946,0.008530,16.958618,-5.305481,-49.194336
charlie,MI 5,63664685857.148888,259.650818,0.005243,0.021879,1.008636,0.177907,0.085264,0.186901,-0.001511,0.000320,0.004257,16.958618,-5.305481,-49.194336
charlie,MI 5,63664685857.154320,257.914886,-0.015733,-0.024952,0.986438,-0.027682,-0.373723,-0.030816,0.000931,0.003387,0.000595,17.004395,-4.321289,-48.725891
charlie,MI 5,63664685857.158257,257.914886,-0.021344,-0.028124,0.986438,-0.082609,-0.404294,-0.030778,-0.000900,0.000320,0.009750,17.004395,-4.321289,-48.725891
charlie,MI 5,63664685857.163498,245.414673,-0.016708,-0.031051,0.996684,-0.037056,-0.432522,0.069646,-0.000900,0.000320,0.009750,15.869141,-5.625916,-50.007629
charlie,MI 5,63664685857.167465,245.414673,-0.016708,-0.031051,0.996684,-0.063268,-0.295669,-0.040381,0.000931,0.000946,0.014633,15.869141,-5.625916,-50.007629
charlie,MI 5,63664685857.173851,244.878464,-0.021830,-0.023489,0.985463,-0.087057,-0.357349,-0.040332,-0.002121,0.000946,0.021362,16.923523,-6.010437,-49.188232
charlie,MI 5,63664685857.177460,244.878464,-0.019392,-0.000317,0.987415,-0.063146,-0.129774,-0.021158,-0.002121,0.000946,0.026245,16.923523,-6.010437,-49.188232
charlie,MI 5,63664685857.182785,246.414398,0.002560,0.016757,0.989365,0.151745,0.037717,-0.002025,-0.002731,-0.001511,0.039688,16.923523,-6.010437,-49.188232
charlie,MI 5,63664685857.187225,246.414398,-0.022319,0.009927,1.005464,-0.092384,-0.029260,0.155707,-0.002731,-0.001511,0.039688,16.923523,-6.010437,-49.188232
charlie,MI 5,63664685857.192535,253.102234,-0.011342,-0.000562,0.983512,0.015465,-0.132055,-0.059562,-0.000290,-0.003342,0.043350,15.731812,-5.216980,-49.061584
charlie,MI 5,63664685857.197235,253.102234,-0.029393,-0.016660,0.986438,-0.161451,-0.289634,-0.030822,-0.000290,-0.000290,0.043961,17.720032,-5.543518,-50.445557
charlie,MI 5,63664685857.201263,253.102234,-0.029393,-0.016660,0.986438,-0.125397,-0.150632,-0.016442,-0.000290,-0.000290,0.043961,17.720032,-5.543518,-50.445557
charlie,MI 5,63664685857.206696,252.282379,-0.019392,0.029685,0.968144,-0.063086,0.165038,-0.209996,-0.000900,0.000946,0.035400,17.924500,-4.421997,-49.023438
charlie,MI 5,63664685857.210869,252.282379,-0.005001,0.033344,0.985463,0.078041,0.200524,-0.040051,-0.000900,0.000946,0.035400,17.924500,-4.421997,-49.023438
charlie,MI 5,63664685857.216995,255.309067,-0.005001,0.033344,0.985463,-0.001009,-0.076984,0.062759,0.002777,0.001556,0.037857,16.029358,-5.479431,-49.845886
charlie,MI 5,63664685857.220215,255.309067,-0.001587,0.026514,0.994731,0.111370,0.133395,0.050734,0.000320,-0.001511,0.027466,16.029358,-5.479431,-49.845886
charlie,MI 5,63664685857.227173,251.407211,-0.021588,0.008952,0.994000,-0.084585,-0.038835,0.043509,0.000320,0.001556,0.018311,15.426636,-5.223083,-49.861145
charlie,MI 5,63664685857.230095,251.407211,-0.011098,0.037002,0.981316,0.018397,0.236115,-0.080825,-0.000290,0.003387,0.007919,15.426636,-5.223083,-49.861145
charlie,MI 5,63664685857.236008,254.607483,0.000854,0.014806,0.991562,0.135579,0.018366,0.019661,-0.001511,0.002167,0.001205,17.135620,-4.870605,-49.829102
charlie,MI 5,63664685857.239433,254.607483,0.009879,-0.015683,1.004489,0.223796,-0.280507,0.146295,0.002777,-0.000900,-0.012238,17.135620,-4.870605,-49.829102
charlie,MI 5,63664685857.243774,254.310089,0.009879,-0.015683,1.004489,-0.063151,-0.222868,-0.037906,0.002777,-0.000900,-0.012238,17.250061,-5.580139,-48.393250
charlie,MI 5,63664685857.248848,254.310089,-0.010367,-0.013000,0.988146,0.025291,-0.253566,-0.013965,0.001556,0.002167,-0.022018,17.250061,-5.580139,-48.393250
charlie,MI 5,63664685857.255592,251.886642,0.001341,0.007732,0.997903,0.139935,-0.050154,0.081652,0.000931,-0.000900,-0.012238,16.987610,-4.737854,-49.673462
charlie,MI 5,63664685857.259491,251.886642,-0.009392,-0.012025,0.979365,0.034851,-0.243508,-0.100077,-0.003342,0.005219,-0.007965,16.987610,-4.737854,-49.673462
charlie,MI 5,63664685857.263130,251.886642,-0.000610,0.008220,0.995707,0.121047,-0.044650,0.060157,-0.003952,0.003998,-0.018341,16.987610,-4.737854,-49.673462
charlie,MI 5,63664685857.269363,251.886642,-0.000610,0.008220,0.995707,0.025353,0.070198,-0.088078,-0.003952,0.003998,-0.018341,16.987610,-4.737854,-49.673462
charlie,MI 5,63664685857.275749,253.580261,-0.004512,0.043588,0.986438,0.082632,0.302038,-0.030623,-0.002121,-0.001511,-0.030563,16.653442,-5.311584,-49.993896
charlie,MI 5,63664685857.277122,253.580261,-0.004512,0.043588,0.986438,-0.079897,0.127173,-0.030583,-0.002121,-0.001511,-0.030563,16.653442,-5.311584,-49.993896
charlie,MI 5,63664685857.283524,261.645905,-0.015977,0.023342,1.001806,-0.029660,0.103210,0.120021,0.000931,0.001556,-0.031784,16.653442,-5.311584,-49.993896
charlie,MI 5,63664685857.287270,261.645905,-0.026710,0.035294,0.978633,-0.134678,0.220167,-0.107168,0.000931,0.001556,-0.044617,17.297363,-4.721069,-49.984741
charlie,MI 5,63664685857.295242,255.363037,-0.009392,0.029197,0.987171,0.035270,0.160194,-0.023382,-0.000290,0.001556,-0.048279,18.168640,-5.680847,-48.530579
charlie,MI 5,63664685857.296730,255.363037,-0.009392,0.029197,0.987171,-0.122287,0.136089,0.124810,-0.000290,0.001556,-0.048279,18.168640,-5.680847,-48.530579
charlie,MI 5,63664685857.302345,255.363037,-0.025490,0.026758,1.002293,0.069198,0.124047,-0.023505,0.000931,0.003998,-0.055618,18.168640,-5.680847,-48.530579
charlie,MI 5,63664685857.307831,256.531830,-0.030857,0.009440,0.985218,-0.174642,-0.033819,-0.042602,0.000320,-0.000290,-0.058060,17.123413,-5.148315,-50.302124
charlie,MI 5,63664685857.311180,256.531830,-0.030857,0.009440,0.985218,0.050076,-0.129440,0.127130,0.000320,-0.000290,-0.058060,17.123413,-5.148315,-50.302124
charlie,MI 5,63664685857.316711,256.041748,-0.007928,-0.000317,1.002537,-0.081237,-0.088714,-0.047475,0.002151,-0.003952,-0.055618,17.005920,-4.318237,-49.201965
charlie,MI 5,63664685857.321587,256.041748,-0.023538,-0.014952,0.992781,-0.102389,-0.272487,0.031452,0.002151,0.003387,-0.057434,17.005920,-4.318237,-49.201965
charlie,MI 5,63664685857.324905,256.041748,-0.023538,-0.014952,0.992781,-0.164261,-0.255227,-0.009217,-0.002121,0.004608,-0.061722,17.005920,-4.318237,-49.201965
charlie,MI 5,63664685857.330086,255.805466,-0.012562,-0.014952,0.987902,0.005808,-0.271713,-0.016380,-0.003342,0.002167,-0.053177,17.317200,-4.301453,-49.670410
charlie,MI 5,63664685857.334717,249.600189,-0.014514,-0.011781,0.994245,-0.013202,-0.240234,0.045789,-0.000900,0.002167,-0.039108,16.522217,-4.888916,-50.634766
charlie,MI 5,63664685857.339378,249.600189,-0.003050,-0.012025,0.977413,0.099334,-0.242181,-0.119177,-0.002731,0.003998,-0.030563,16.522217,-4.888916,-50.634766
charlie,MI 5,63664685857.344093,248.322922,-0.010611,0.011635,0.996684,0.025273,-0.010010,0.069777,-0.002731,0.003998,-0.030563,16.331482,-5.606079,-49.996948
charlie,MI 5,63664685857.349838,248.322922,0.001341,0.008707,0.987659,0.141474,-0.038378,-0.018596,-0.000900,0.002777,-0.024460,16.331482,-5.606079,-49.996948
charlie,MI 5,63664685857.354752,253.946869,0.013537,-0.004708,0.975950,0.260819,-0.169747,-0.133297,-0.000290,0.000320,-0.020782,16.958618,-5.305481,-49.194336
charlie,MI 5,63664685857.359283,253.946869,-0.037685,0.001635,0.996439,-0.241482,-0.107191,0.067618,-0.003952,-0.002731,-0.019562,16.958618,-5.305481,-49.194336
charlie,MI 5,63664685857.363594,253.946869,0.005488,-0.002025,0.988878,0.180517,-0.141939,-0.006500,0.000931,-0.000290,-0.011017,16.958618,-5.305481,-49.194336
charlie,MI 5,63664685857.367874,251.496521,-0.000367,0.026514,0.985463,0.122081,0.136985,-0.039676,-0.002121,0.000320,-0.014679,17.095947,-5.712891,-50.297546
charlie,MI 5,63664685857.374733,252.894608,-0.024027,0.027002,0.995464,-0.109025,0.140561,0.057953,0.000931,0.001556,-0.014069,15.605164,-4.785156,-50.971985
charlie,MI 5,63664685857.377739,252.894608,-0.001098,0.054809,0.977657,0.115952,0.412845,-0.116582,-0.000290,0.003998,-0.010406,15.605164,-4.785156,-50.971985
charlie,MI 5,63664685857.383118,258.866394,0.008659,0.023342,0.993024,0.211234,0.104054,0.034114,-0.000290,-0.003952,-0.017731,17.149353,-4.461670,-48.086548
charlie,MI 5,63664685857.387817,258.866394,-0.014758,0.012854,0.984487,-0.018520,0.001189,-0.049565,-0.000290,-0.001511,-0.022018,17.149353,-4.461670,-48.086548
charlie,MI 5,63664685857.392746,258.276489,0.000610,0.054076,0.994731,0.132101,0.405042,0.050866,0.000931,0.000320,-0.024460,16.983032,-4.747009,-48.405457
charlie,MI 5,63664685857.397171,258.276489,-0.002318,0.021392,0.988634,0.103321,0.084227,-0.008935,0.000931,0.000320,-0.024460,16.983032,-4.747009,-48.405457
charlie,MI 5,63664685857.401306,258.276489,-0.013050,0.015537,0.991804,-0.001848,0.026668,0.021977,0.002151,0.000946,-0.039108,16.983032,-4.747009,-48.405457
charlie,MI 5,63664685857.406654,262.661713,-0.002073,0.032369,0.987902,0.105112,0.190260,-0.016171,-0.001511,0.001556,-0.048889,16.827393,-4.882812,-49.835205
charlie,MI 5,63664685857.411659,258.335754,0.001341,0.026270,0.988146,0.137358,0.129417,-0.013662,-0.000900,0.002777,-0.054398,16.827393,-4.882812,-49.835205
charlie,MI 5,63664685857.416176,258.335754,-0.009392,0.028464,0.987659,0.031773,0.149738,-0.018286,-0.000900,-0.002731,-0.054993,17.730713,-5.268860,-49.653625
charlie,MI 5,63664685857.420517,258.335754,0.008171,0.004074,0.989365,0.202383,-0.088797,-0.001534,-0.000290,-0.001511,-0.060501,17.730713,-5.268860,-49.653625
charlie,MI 5,63664685857.425064,256.524384,0.008171,0.004074,0.989365,-0.022412,-0.099949,0.079161,0.000931,-0.000290,-0.059875,16.651917,-5.314636,-49.676514
charlie,MI 5,63664685857.430603,256.524384,-0.000123,-0.002025,0.990341,0.120171,-0.146621,0.007308,0.001556,-0.000290,-0.059875,16.651917,-5.314636,-49.676514
charlie,MI 5,63664685857.435341,251.163223,-0.012562,-0.022025,0.991804,-0.001736,-0.339947,0.021487,0.000320,0.001556,-0.051941,17.091370,-5.723572,-49.029541
charlie,MI 5,63664685857.441025,251.163223,-0.012562,-0.022025,0.991804,-0.189117,-0.244573,-0.045118,0.000320,0.001556,-0.051941,17.091370,-5.723572,-49.029541
charlie,MI 5,63664685857.445129,248.761368,0.000610,-0.009586,0.997903,0.128063,-0.214055,0.081017,0.000320,-0.000290,-0.029953,17.414856,-5.426025,-49.342346
charlie,MI 5,63664685857.449066,248.761368,-0.027197,-0.007390,0.973999,-0.143316,-0.190878,-0.152200,0.000320,-0.000290,-0.029953,17.414856,-5.426025,-49.342346
charlie,MI 5,63664685857.454529,251.462036,-0.010855,-0.008854,0.988634,0.016732,-0.203478,-0.008560,-0.000290,0.003998,-0.023239,16.053772,-4.922485,-49.057007
charlie,MI 5,63664685857.459099,251.462036,-0.011831,-0.013489,0.990585,0.007148,-0.246861,0.010487,-0.000900,-0.002731,-0.012238,16.053772,-4.922485,-49.057007
charlie,MI 5,63664685857.463554,246.028351,-0.016953,0.000415,0.977169,-0.042454,-0.109427,-0.120110,-0.000290,0.000946,-0.000015,15.234375,-6.066895,-50.968933
charlie,MI 5,63664685857.468246,246.028351,-0.007440,0.005049,0.996195,0.050137,-0.063382,0.065977,-0.002731,0.006439,0.017700,15.234375,-6.066895,-50.968933
charlie,MI 5,63664685857.473724,250.297287,-0.000123,0.005049,0.977169,0.120982,-0.062802,-0.119663,-0.001511,-0.006393,0.023193,16.793823,-5.712891,-51.890564
charlie,MI 5,63664685857.477890,250.297287,-0.036221,0.025050,1.004489,-0.231143,0.132325,0.147106,-0.001511,0.002167,0.029907,16.793823,-5.712891,-51.890564
charlie,MI 5,63664685857.483673,254.586105,-0.013294,0.033100,0.977413,-0.006208,0.209411,-0.117516,0.002151,-0.000290,0.032959,17.279053,-5.014038,-48.713684
charlie,MI 5,63664685857.487358,254.586105,-0.013294,0.033100,0.977413,0.252234,0.162654,-0.190095,0.002151,-0.000290,0.032959,17.279053,-5.014038,-48.713684
charlie,MI 5,63664685857.492699,257.767120,0.013293,0.028464,0.969852,-0.044353,0.315558,0.020450,-0.002121,-0.005173,0.029907,17.268372,-5.288696,-49.664307
charlie,MI 5,63664685857.497627,257.767120,-0.016953,0.044076,0.991317,0.070278,0.351042,0.139916,-0.003342,0.001556,0.012802,17.268372,-5.288696,-49.664307
charlie,MI 5,63664685857.503769,261.220551,-0.005489,0.033831,0.987415,0.067865,0.214357,-0.017988,0.000320,0.001556,0.006699,17.448425,-4.846191,-51.091003
charlie,MI 5,63664685857.507729,261.220551,-0.005489,0.033831,0.987415,0.067974,0.250028,0.048954,0.000320,0.001556,0.006699,17.448425,-4.846191,-51.091003
charlie,MI 5,63664685857.512169,252.053116,-0.005489,0.037491,0.994245,-0.125544,0.235430,-0.013254,-0.001511,0.003998,-0.017120,17.448425,-4.846191,-51.091003
charlie,MI 5,63664685857.515472,252.053116,-0.025246,0.036027,0.987902,-0.170639,0.070202,0.101474,-0.000900,0.002777,-0.023849,15.664673,-6.748962,-51.429749
charlie,MI 5,63664685857.520706,252.053116,-0.029880,0.019196,0.999609,0.054388,0.051014,-0.027701,0.000931,0.002777,-0.031784,15.664673,-6.748962,-51.429749
charlie,MI 5,63664685857.525505,257.405365,-0.032807,0.013587,0.985951,-0.198979,0.015150,-0.032436,0.000320,0.003387,-0.043396,16.656494,-5.303955,-50.944519
charlie,MI 5,63664685857.530190,257.405365,-0.010611,-0.008611,0.995220,0.018813,-0.202312,0.058417,-0.000290,-0.000290,-0.051331,16.656494,-5.303955,-50.944519
charlie,MI 5,63664685857.534836,253.966873,-0.010611,-0.008611,0.995220,-0.067282,-0.080187,0.000982,-0.000290,0.000946,-0.050110,17.126465,-5.142212,-51.095581
charlie,MI 5,63664685857.541245,253.256134,-0.012562,-0.001293,1.002537,-0.000412,-0.130291,0.130029,0.000931,-0.003342,-0.040329,17.126465,-5.142212,-51.095581
charlie,MI 5,63664685857.544922,253.256134,-0.010855,-0.014220,0.990341,0.016481,-0.256754,0.010373,-0.000290,0.003387,-0.030563,17.428589,-5.143738,-49.343872
charlie,MI 5,63664685857.549324,253.256134,-0.033782,-0.017391,0.985951,-0.207864,-0.287340,-0.032644,-0.003342,0.006439,-0.021408,17.428589,-5.143738,-49.343872
charlie,MI 5,63664685857.554497,248.652069,-0.034759,-0.015928,0.990585,-0.217244,-0.272654,0.012794,0.000320,-0.001511,-0.001236,15.737915,-5.204773,-50.648499
charlie,MI 5,63664685857.560410,248.652069,-0.027441,-0.029832,0.993268,-0.145402,-0.408451,0.039064,0.000320,-0.001511,-0.001236,15.737915,-5.204773,-50.648499
charlie,MI 5,63664685857.565414,249.244370,-0.025246,0.005782,1.002781,-0.123686,-0.058814,0.132219,-0.004562,0.000946,0.023804,17.428589,-5.143738,-49.343872
charlie,MI 5,63664685857.569405,249.244370,-0.042809,0.018709,0.979365,-0.295692,0.067995,-0.097366,-0.004562,0.000946,0.023804,17.428589,-5.143738,-49.343872
